frame,landmark_id,x,y,z,visibility
2,0,0.5550135970115662,0.3299243748188019,-0.4080455005168915,0.9998979568481445
2,1,0.5713950991630554,0.3177361488342285,-0.40116581320762634,0.999771773815155
2,2,0.5800381302833557,0.3172597885131836,-0.40136128664016724,0.9998101592063904
2,3,0.5888949632644653,0.3169686496257782,-0.40147992968559265,0.999846339225769
2,4,0.5532530546188354,0.3193768560886383,-0.3668995201587677,0.9995611310005188
2,5,0.5497559309005737,0.31990620493888855,-0.3668532371520996,0.9994590878486633
2,6,0.5471932888031006,0.32027024030685425,-0.3668731153011322,0.9994230270385742
2,7,0.6108611226081848,0.3238140642642975,-0.3053450584411621,0.999854564666748
2,8,0.5545898675918579,0.32644781470298767,-0.14643609523773193,0.9985508322715759
2,9,0.5740332007408142,0.34341347217559814,-0.3691994845867157,0.9999423027038574
2,10,0.55101478099823,0.34360480308532715,-0.3234961926937103,0.9998020529747009
2,11,0.6867382526397705,0.3996281623840332,-0.33448535203933716,0.9999902248382568
2,12,0.5203678011894226,0.40464359521865845,0.06051028147339821,0.999497652053833
2,13,0.7015185356140137,0.4898764491081238,-0.3845866024494171,0.9956387877464294
2,14,0.49677038192749023,0.484736829996109,0.18392238020896912,0.5410598516464233
2,15,0.6657658815383911,0.5677511692047119,-0.5338837504386902,0.9899899959564209
2,16,0.476232647895813,0.5546395778656006,-0.0012543947668746114,0.7103381752967834
2,17,0.6654571294784546,0.5958970785140991,-0.6072588562965393,0.9798749089241028
2,18,0.47031813859939575,0.5779904723167419,-0.04400733485817909,0.6574950218200684
2,19,0.6450749039649963,0.5926966071128845,-0.6455202698707581,0.9805032014846802
2,20,0.472054123878479,0.5782476663589478,-0.1164248064160347,0.6731554269790649
2,21,0.6407564878463745,0.5838015079498291,-0.5488709211349487,0.97316575050354
2,22,0.4761410653591156,0.5709490776062012,-0.03851695731282234,0.6735272407531738
2,23,0.631515622138977,0.5680387020111084,-0.1319790631532669,0.9997263550758362
2,24,0.5436155200004578,0.565524160861969,0.13197942078113556,0.9992415904998779
2,25,0.5990557074546814,0.6808040142059326,-0.08209561556577682,0.9354796409606934
2,26,0.5355316400527954,0.6735630035400391,0.1999543309211731,0.8063850998878479
2,27,0.6090854406356812,0.783139705657959,0.2835325002670288,0.9420733451843262
2,28,0.568799614906311,0.7733392715454102,0.5602356791496277,0.850386917591095
2,29,0.6258783936500549,0.7951083779335022,0.3068584203720093,0.7455059289932251
2,30,0.5865359902381897,0.7850566506385803,0.5856050848960876,0.7658385634422302
2,31,0.5617125034332275,0.8176294565200806,0.07514713704586029,0.9310360550880432
2,32,0.5151779055595398,0.8042396306991577,0.4162856638431549,0.8983134031295776
3,0,0.5539044141769409,0.32992425560951233,-0.40768054127693176,0.9999004602432251
3,1,0.5696672797203064,0.31777265667915344,-0.401212602853775,0.9997738599777222
3,2,0.5778067708015442,0.3173758387565613,-0.4013998210430145,0.999811589717865
3,3,0.5864625573158264,0.317153662443161,-0.40151533484458923,0.9998465776443481
3,4,0.5527347326278687,0.3192409873008728,-0.366924911737442,0.9995703101158142
3,5,0.5492525100708008,0.319656640291214,-0.3668780028820038,0.9994720220565796
3,6,0.5463744401931763,0.319955438375473,-0.3668977618217468,0.9994353652000427
3,7,0.6108773946762085,0.32393234968185425,-0.30641523003578186,0.9998540878295898
3,8,0.5552120208740234,0.3264356553554535,-0.1469540148973465,0.9985879063606262
3,9,0.5703473687171936,0.3432616591453552,-0.3688777983188629,0.99994295835495
3,10,0.5506891012191772,0.3435690402984619,-0.32304245233535767,0.9998058676719666
3,11,0.6867339015007019,0.39785364270210266,-0.3156716823577881,0.9999900460243225
3,12,0.5200280547142029,0.40371695160865784,0.05662938207387924,0.999515175819397
3,13,0.7031323313713074,0.48921480774879456,-0.335055947303772,0.9955629706382751
3,14,0.49629729986190796,0.48536205291748047,0.1837083250284195,0.5456052422523499
3,15,0.6649486422538757,0.5676878690719604,-0.46470433473587036,0.9899141788482666
3,16,0.47635582089424133,0.554623007774353,0.0017778011970221996,0.7160291075706482
3,17,0.6649013757705688,0.5955435037612915,-0.5319401025772095,0.979665219783783
3,18,0.4702826142311096,0.5780931115150452,-0.040582358837127686,0.6633488535881042
3,19,0.6448090672492981,0.5926944017410278,-0.5733140707015991,0.98028963804245
3,20,0.4721304178237915,0.5783013701438904,-0.11048554629087448,0.6784332394599915
3,21,0.6404082179069519,0.58424311876297,-0.4798884987831116,0.9728739261627197
